OBJECTID,CollarID,Date_MMDDY,Speed_mph,Heading,y,x
71265,881,3/7/2009,0,275,40.363525,-105.55995
71284,881,3/8/2009,0,20,40.363608,-105.55995
151752,856,3/9/2009,0,345,40.363541,-105.55995
151754,856,3/9/2009,0,110,40.363516,-105.55995
151844,856,3/11/2009,0,155,40.363441,-105.55995
151863,856,3/11/2009,0,10,40.363266,-105.55995
151868,856,3/11/2009,0,285,40.363508,-105.55995
71334,881,3/12/2009,0,340,40.363283,-105.55995
151900,856,3/12/2009,0,310,40.363541,-105.55995
151903,856,3/12/2009,0,60,40.363566,-105.55995
71343,881,3/13/2009,0,310,40.363416,-105.55995
151947,856,3/13/2009,0,145,40.363575,-105.55995
152011,856,3/14/2009,0,160,40.36335,-105.55995
152026,856,3/14/2009,0,345,40.3633,-105.55995
152031,856,3/14/2009,0,200,40.363783,-105.55995
152097,856,3/16/2009,0,110,40.363483,-105.55995
152136,856,3/17/2009,0,200,40.363566,-105.55995
152151,856,3/17/2009,0,275,40.36355,-105.55995
152202,856,3/18/2009,0,345,40.363458,-105.55995
152226,856,3/19/2009,0,145,40.363575,-105.55995
152231,856,3/19/2009,0,335,40.363575,-105.55995
152257,856,3/19/2009,0,0,40.363458,-105.55995
152258,856,3/19/2009,0,350,40.36355,-105.55995
152274,856,3/20/2009,0,220,40.363666,-105.55995
152346,856,3/21/2009,0,90,40.363533,-105.55995
152355,856,3/21/2009,0,0,40.363458,-105.55995
152539,856,3/25/2009,0,355,40.363483,-105.55995
152576,856,3/26/2009,0,0,40.363666,-105.55995
152621,856,3/27/2009,0,95,40.363483,-105.55995
152643,856,3/27/2009,0,345,40.363516,-105.55995
71494,881,3/28/2009,0,350,40.363541,-105.55995
152647,856,3/28/2009,0,325,40.363433,-105.55995
152678,856,3/28/2009,0,40,40.363533,-105.55995
152734,856,3/29/2009,0,250,40.363516,-105.55995
71566,881,3/31/2009,0,180,40.3634,-105.55995
152880,856,4/1/2009,0,65,40.363425,-105.55995
152890,856,4/2/2009,0,195,40.3634,-105.55995
152893,856,4/2/2009,0,175,40.363733,-105.55995
152923,856,4/2/2009,0,170,40.363341,-105.55995
152974,856,4/3/2009,0,195,40.363533,-105.55995
152975,856,4/3/2009,0,190,40.36345,-105.55995
71665,881,4/5/2009,0,80,40.3635,-105.55995
71671,881,4/5/2009,0,300,40.363483,-105.55995
71690,881,4/5/2009,0,235,40.3636,-105.55995
153068,856,4/5/2009,0,0,40.363566,-105.55995
71725,881,4/7/2009,0,200,40.363683,-105.55995
71777,881,4/8/2009,0,160,40.363358,-105.55995
153199,856,4/8/2009,0,310,40.363466,-105.55995
146765,856,11/3/2008,0,175,40.363525,-105.559941
68054,881,11/7/2008,0,210,40.363775,-105.559941
68056,881,11/7/2008,0,335,40.363708,-105.559941
68061,881,11/7/2008,0,40,40.363508,-105.559941
146801,856,11/7/2008,0,145,40.363825,-105.559941
68108,881,11/8/2008,0,355,40.363141,-105.559941
68113,881,11/8/2008,0,290,40.36355,-105.559941
68137,881,11/9/2008,0,190,40.363466,-105.559941
68143,881,11/9/2008,0,295,40.36355,-105.559941
68156,881,11/9/2008,0,190,40.363491,-105.559941
68161,881,11/9/2008,0,185,40.363533,-105.559941
146871,856,11/9/2008,0,355,40.363533,-105.559941
68199,881,11/10/2008,0,210,40.363566,-105.559941
146923,856,11/10/2008,0,15,40.363708,-105.559941
146947,856,11/10/2008,0,200,40.363475,-105.559941
68232,881,11/11/2008,0,125,40.363383,-105.559941
68246,881,11/11/2008,0,185,40.3633,-105.559941
146981,856,11/11/2008,0,10,40.3633,-105.559941
68289,881,11/12/2008,0,100,40.363641,-105.559941
147029,856,11/12/2008,0,175,40.363591,-105.559941
147037,856,11/12/2008,0,110,40.363533,-105.559941
147066,856,11/13/2008,0,180,40.363433,-105.559941
147081,856,11/13/2008,0,10,40.363408,-105.559941
68371,881,11/14/2008,0,340,40.363675,-105.559941
68383,881,11/14/2008,0,335,40.363458,-105.559941
68395,881,11/14/2008,0,170,40.363483,-105.559941
147106,856,11/14/2008,0,40,40.363425,-105.559941
147145,856,11/14/2008,0,355,40.363616,-105.559941
147147,856,11/14/2008,0,190,40.363641,-105.559941
68474,881,11/16/2008,0,35,40.363633,-105.559941
68477,881,11/16/2008,0,210,40.3635,-105.559941
147243,856,11/16/2008,0,130,40.363516,-105.559941
68531,881,11/17/2008,0,265,40.363516,-105.559941
68534,881,11/17/2008,0,0,40.36355,-105.559941
68548,881,11/17/2008,0,5,40.363483,-105.559941
147252,856,11/17/2008,0,105,40.363633,-105.559941
147255,856,11/17/2008,0,145,40.3635,-105.559941
147267,856,11/17/2008,0,190,40.363608,-105.559941
147280,856,11/17/2008,0,220,40.363525,-105.559941
68561,881,11/18/2008,0,95,40.363533,-105.559941
147300,856,11/18/2008,0,80,40.363483,-105.559941
147308,856,11/18/2008,0,210,40.363466,-105.559941
147370,856,11/19/2008,0,265,40.363508,-105.559941
68672,881,11/20/2008,0,325,40.363525,-105.559941
68689,881,11/20/2008,0,140,40.36355,-105.559941
147413,856,11/20/2008,0,175,40.363533,-105.559941
68701,881,11/21/2008,0,70,40.363541,-105.559941
68709,881,11/21/2008,0,330,40.363591,-105.559941
68738,881,11/21/2008,0,255,40.363491,-105.559941
147474,856,11/21/2008,0,165,40.3634,-105.559941
68810,881,11/23/2008,0,335,40.363466,-105.559941
68842,881,11/24/2008,0,210,40.363591,-105.559941
68865,881,11/24/2008,0,175,40.363566,-105.559941
68925,881,11/25/2008,0,115,40.363425,-105.559941
147644,856,11/25/2008,0,70,40.363583,-105.559941
68978,881,11/26/2008,0,280,40.36345,-105.559941
147692,856,11/26/2008,0,145,40.363516,-105.559941
68996,881,11/27/2008,0,185,40.363675,-105.559941
69056,881,11/28/2008,0,250,40.363591,-105.559941
147785,856,11/28/2008,0,205,40.363658,-105.559941
69103,881,11/29/2008,0,185,40.363541,-105.559941
147825,856,11/29/2008,0,355,40.363533,-105.559941
69126,881,11/30/2008,0,0,40.363525,-105.559941
69147,881,11/30/2008,0,5,40.363566,-105.559941
69163,881,11/30/2008,0,190,40.363508,-105.559941
69165,881,11/30/2008,0,105,40.363491,-105.559941
147874,856,11/30/2008,0,185,40.363541,-105.559941
147895,856,11/30/2008,0,125,40.3635,-105.559941
69176,881,12/1/2008,0,175,40.363716,-105.559941
148012,856,12/2/2008,0,295,40.363541,-105.559941
69273,881,12/3/2008,0,115,40.363458,-105.559941
69328,881,12/4/2008,0,25,40.363433,-105.559941
69339,881,12/4/2008,0,290,40.363583,-105.559941
69357,881,12/4/2008,0,140,40.363475,-105.559941
148076,856,12/4/2008,0,150,40.363583,-105.559941
69459,881,12/7/2008,0,5,40.3635,-105.559941
69492,881,12/7/2008,0,175,40.363658,-105.559941
148210,856,12/7/2008,0,145,40.363291,-105.559941
69533,881,12/8/2008,0,15,40.363608,-105.559941
69536,881,12/8/2008,0,270,40.363575,-105.559941
69537,881,12/8/2008,0,20,40.363491,-105.559941
69544,881,12/8/2008,0,310,40.363641,-105.559941
148280,856,12/8/2008,0,175,40.363516,-105.559941
69560,881,12/9/2008,0,285,40.363441,-105.559941
69564,881,12/9/2008,0,30,40.3636,-105.559941
69579,881,12/9/2008,0,230,40.363525,-105.559941
148300,856,12/9/2008,0,355,40.363483,-105.559941
148313,856,12/9/2008,0,10,40.363475,-105.559941
69611,881,12/11/2008,0,230,40.363525,-105.559941
69616,881,12/11/2008,0,330,40.363408,-105.559941
148367,856,12/12/2008,0,205,40.363516,-105.559941
69627,881,12/13/2008,0,250,40.363525,-105.559941
69667,881,12/14/2008,0,70,40.363508,-105.559941
148426,856,12/14/2008,0,15,40.363516,-105.559941
148465,856,12/15/2008,0,125,40.363533,-105.559941
148488,856,12/15/2008,0,80,40.36345,-105.559941
148490,856,12/15/2008,0,340,40.363358,-105.559941
69745,881,12/17/2008,0,350,40.363525,-105.559941
69751,881,12/17/2008,0,5,40.363625,-105.559941
69752,881,12/17/2008,0,30,40.363541,-105.559941
69756,881,12/17/2008,0,15,40.363,-105.559941
148564,856,12/17/2008,0,140,40.363575,-105.559941
148568,856,12/18/2008,0,345,40.363533,-105.559941
148578,856,12/18/2008,0,280,40.363508,-105.559941
148600,856,12/18/2008,0,90,40.363416,-105.559941
148631,856,12/19/2008,0,130,40.363708,-105.559941
69829,881,12/20/2008,0,330,40.363533,-105.559941
69836,881,12/20/2008,0,335,40.363241,-105.559941
69839,881,12/20/2008,0,85,40.363433,-105.559941
69867,881,12/21/2008,0,85,40.363458,-105.559941
148702,856,12/21/2008,0,5,40.363433,-105.559941
148716,856,12/22/2008,0,105,40.363441,-105.559941
70042,881,12/26/2008,0,0,40.363966,-105.559941
70047,881,12/26/2008,0,205,40.363433,-105.559941
70050,881,12/26/2008,0,70,40.363408,-105.559941
148880,856,12/26/2008,0,200,40.363775,-105.559941
148887,856,12/26/2008,0,100,40.363516,-105.559941
148958,856,12/28/2008,0,30,40.363416,-105.559941
70249,881,12/31/2008,0,130,40.363558,-105.559941
70314,881,1/2/2009,0,15,40.363691,-105.559941
70319,881,1/2/2009,0,50,40.3635,-105.559941
70330,881,1/2/2009,0,220,40.36345,-105.559941
149185,856,1/2/2009,0,185,40.363583,-105.559941
70518,881,1/8/2009,0,330,40.363425,-105.559941
70533,881,1/8/2009,0,320,40.363358,-105.559941
149433,856,1/8/2009,0,135,40.363533,-105.559941
149447,856,1/8/2009,0,165,40.3635,-105.559941
149451,856,1/8/2009,0,245,40.363433,-105.559941
149488,856,1/9/2009,0,355,40.363616,-105.559941
149526,856,1/11/2009,0,0,40.363391,-105.559941
70617,881,1/12/2009,0,285,40.363308,-105.559941
149570,856,1/13/2009,0,275,40.363516,-105.559941
149573,856,1/13/2009,0,115,40.363383,-105.559941
149581,856,1/13/2009,0,325,40.363516,-105.559941
149583,856,1/14/2009,0,55,40.363458,-105.559941
149587,856,1/14/2009,0,45,40.363516,-105.559941
70666,881,1/15/2009,0,160,40.363308,-105.559941
149619,856,1/15/2009,0,130,40.363566,-105.559941
149660,856,1/16/2009,0,60,40.36355,-105.559941
149783,856,1/20/2009,0,300,40.363533,-105.559941
149809,856,1/20/2009,0,40,40.363483,-105.559941
149897,856,1/23/2009,0,255,40.363383,-105.559941
70747,881,1/25/2009,0,90,40.363466,-105.559941
70753,881,1/26/2009,0,105,40.363525,-105.559941
150001,856,1/26/2009,0,115,40.3635,-105.559941
150075,856,1/28/2009,0,175,40.363525,-105.559941
150077,856,1/28/2009,0,350,40.3635,-105.559941
150123,856,1/29/2009,0,210,40.363541,-105.559941
150134,856,1/29/2009,0,345,40.363433,-105.559941
150159,856,1/30/2009,0,15,40.363566,-105.559941
150194,856,1/31/2009,0,220,40.3635,-105.559941
150201,856,1/31/2009,0,350,40.362416,-105.559941
150203,856,1/31/2009,0,65,40.36355,-105.559941
150216,856,1/31/2009,0,210,40.363533,-105.559941
150261,856,2/1/2009,0,250,40.363525,-105.559941
70839,881,2/2/2009,0,300,40.363525,-105.559941
150297,856,2/2/2009,0,245,40.363641,-105.559941
150355,856,2/4/2009,0,345,40.363525,-105.559941
150384,856,2/5/2009,0,195,40.363508,-105.559941
150474,856,2/7/2009,0,95,40.363466,-105.559941
150505,856,2/8/2009,0,105,40.363558,-105.559941
150516,856,2/8/2009,0,30,40.363566,-105.559941
150527,856,2/9/2009,0,235,40.363516,-105.559941
150591,856,2/10/2009,0,150,40.363425,-105.559941
150642,856,2/12/2009,0,330,40.363491,-105.559941
150703,856,2/13/2009,0,25,40.363558,-105.559941
150710,856,2/14/2009,0,220,40.363508,-105.559941
150732,856,2/14/2009,0,0,40.363416,-105.559941
150738,856,2/14/2009,0,180,40.363408,-105.559941
150742,856,2/14/2009,0,185,40.3634,-105.559941
150862,856,2/18/2009,0,5,40.363558,-105.559941
150878,856,2/18/2009,0,230,40.363516,-105.559941
150912,856,2/19/2009,0,315,40.363483,-105.559941
71038,881,2/22/2009,0,0,40.363833,-105.559941
71045,881,2/22/2009,0,235,40.363575,-105.559941
151076,856,2/22/2009,0,200,40.363683,-105.559941
151135,856,2/23/2009,0,205,40.363641,-105.559941
71133,881,2/26/2009,0,210,40.363616,-105.559941
151251,856,2/26/2009,0,335,40.363391,-105.559941
151292,856,2/27/2009,0,355,40.363516,-105.559941
71158,881,2/28/2009,0,35,40.363458,-105.559941
71167,881,2/28/2009,0,95,40.363541,-105.559941
151353,856,2/28/2009,0,100,40.36345,-105.559941
151357,856,2/28/2009,0,150,40.363241,-105.559941
151380,856,3/1/2009,0,230,40.363416,-105.559941
71206,881,3/2/2009,0,5,40.363616,-105.559941
151430,856,3/2/2009,0,245,40.363525,-105.559941
151438,856,3/2/2009,0,30,40.363508,-105.559941
71232,881,3/3/2009,0,140,40.363466,-105.559941
71252,881,3/5/2009,0,80,40.363558,-105.559941
71255,881,3/5/2009,0,85,40.3635,-105.559941
71261,881,3/6/2009,0,40,40.363433,-105.559941
151609,856,3/6/2009,0,350,40.363358,-105.559941
151739,856,3/8/2009,0,35,40.363516,-105.559941
151758,856,3/9/2009,0,45,40.36375,-105.559941
151784,856,3/9/2009,0,290,40.363516,-105.559941
151785,856,3/9/2009,0,350,40.363608,-105.559941
71310,881,3/10/2009,0,25,40.363541,-105.559941
151798,856,3/10/2009,0,330,40.363466,-105.559941
151803,856,3/10/2009,0,270,40.363475,-105.559941
151813,856,3/10/2009,0,220,40.363375,-105.559941
151814,856,3/10/2009,0,145,40.363583,-105.559941
151826,856,3/10/2009,0,105,40.363491,-105.559941
151828,856,3/10/2009,0,0,40.363441,-105.559941
151867,856,3/11/2009,0,290,40.363525,-105.559941
71324,881,3/12/2009,0,320,40.363491,-105.559941
152012,856,3/14/2009,0,115,40.363408,-105.559941
152108,856,3/16/2009,0,10,40.363466,-105.559941
152111,856,3/16/2009,0,65,40.363633,-105.559941
152223,856,3/18/2009,0,335,40.363441,-105.559941
152247,856,3/19/2009,0,130,40.363466,-105.559941
152260,856,3/19/2009,0,255,40.363491,-105.559941
152351,856,3/21/2009,0,300,40.363516,-105.559941
152358,856,3/21/2009,0,340,40.36345,-105.559941
152366,856,3/22/2009,0,240,40.363525,-105.559941
152398,856,3/22/2009,0,245,40.363516,-105.559941
152459,856,3/23/2009,0,95,40.363516,-105.559941
152567,856,3/26/2009,0,340,40.3635,-105.559941
152627,856,3/27/2009,0,245,40.363458,-105.559941
152641,856,3/27/2009,0,335,40.36355,-105.559941
152644,856,3/27/2009,0,325,40.363533,-105.559941
71496,881,3/28/2009,0,245,40.3635,-105.559941
152680,856,3/28/2009,0,345,40.36355,-105.559941
152683,856,3/28/2009,0,90,40.36355,-105.559941
71540,881,3/30/2009,0,185,40.363125,-105.559941
152744,856,3/30/2009,0,250,40.363508,-105.559941
152784,856,3/30/2009,0,330,40.363641,-105.559941
152824,856,3/31/2009,0,55,40.363533,-105.559941
152884,856,4/2/2009,0,315,40.3636,-105.559941
152892,856,4/2/2009,0,45,40.363525,-105.559941
152907,856,4/2/2009,0,70,40.363491,-105.559941
152917,856,4/2/2009,0,15,40.363525,-105.559941
152920,856,4/2/2009,0,235,40.363591,-105.559941
152925,856,4/2/2009,0,10,40.363783,-105.559941
152940,856,4/3/2009,0,335,40.363541,-105.559941
152942,856,4/3/2009,0,200,40.363308,-105.559941
152952,856,4/3/2009,0,165,40.363508,-105.559941
152969,856,4/3/2009,0,195,40.363533,-105.559941
152982,856,4/4/2009,0,325,40.363483,-105.559941
153050,856,4/5/2009,0,190,40.363516,-105.559941
153119,856,4/6/2009,0,355,40.363383,-105.559941
153128,856,4/7/2009,0,40,40.363591,-105.559941
146737,856,11/2/2008,0,300,40.363566,-105.559933
68001,881,11/3/2008,0,95,40.3634,-105.559933
68038,881,11/7/2008,0,120,40.363725,-105.559933
68045,881,11/7/2008,0,355,40.363741,-105.559933
68050,881,11/7/2008,0,200,40.363708,-105.559933
68091,881,11/8/2008,0,140,40.3635,-105.559933
68132,881,11/9/2008,0,70,40.363591,-105.559933
146878,856,11/9/2008,0,125,40.363633,-105.559933
146898,856,11/9/2008,0,40,40.36355,-105.559933
146914,856,11/9/2008,0,115,40.363533,-105.559933
146929,856,11/10/2008,0,40,40.363658,-105.559933
146931,856,11/10/2008,0,185,40.363591,-105.559933
146940,856,11/10/2008,0,215,40.363475,-105.559933
68230,881,11/11/2008,0,195,40.363625,-105.559933
68261,881,11/11/2008,0,225,40.363541,-105.559933
147036,856,11/12/2008,0,280,40.3636,-105.559933
147053,856,11/12/2008,0,180,40.363491,-105.559933
68393,881,11/14/2008,0,145,40.363558,-105.559933
147128,856,11/14/2008,0,350,40.363508,-105.559933
147130,856,11/14/2008,0,335,40.363541,-105.559933
147151,856,11/14/2008,0,290,40.3635,-105.559933
68441,881,11/15/2008,0,215,40.363491,-105.559933
68451,881,11/15/2008,0,275,40.363491,-105.559933
68468,881,11/16/2008,0,270,40.363575,-105.559933
68507,881,11/17/2008,0,45,40.363516,-105.559933
68513,881,11/17/2008,0,145,40.363458,-105.559933
68517,881,11/17/2008,0,330,40.363583,-105.559933
147305,856,11/18/2008,0,320,40.363566,-105.559933
147319,856,11/18/2008,0,310,40.36355,-105.559933
147341,856,11/18/2008,0,255,40.363483,-105.559933
68627,881,11/19/2008,0,200,40.36345,-105.559933
147358,856,11/19/2008,0,180,40.363558,-105.559933
147361,856,11/19/2008,0,350,40.363525,-105.559933
68673,881,11/20/2008,0,280,40.363525,-105.559933
68678,881,11/20/2008,0,210,40.363558,-105.559933
68692,881,11/20/2008,0,130,40.363491,-105.559933
147444,856,11/21/2008,0,165,40.363516,-105.559933
147448,856,11/21/2008,0,100,40.363416,-105.559933
68784,881,11/22/2008,0,0,40.363475,-105.559933
147500,856,11/22/2008,0,295,40.363391,-105.559933
147506,856,11/22/2008,0,345,40.363591,-105.559933
68791,881,11/23/2008,0,185,40.363491,-105.559933
68815,881,11/23/2008,0,320,40.363583,-105.559933
147540,856,11/23/2008,0,270,40.363516,-105.559933
68855,881,11/24/2008,0,135,40.36365,-105.559933
68874,881,11/24/2008,0,305,40.3638,-105.559933
68887,881,11/25/2008,0,155,40.363575,-105.559933
147671,856,11/25/2008,0,150,40.363366,-105.559933
147675,856,11/25/2008,0,340,40.363491,-105.559933
68937,881,11/26/2008,0,195,40.363758,-105.559933
68970,881,11/26/2008,0,225,40.36355,-105.559933
147781,856,11/28/2008,0,335,40.363425,-105.559933
147792,856,11/28/2008,0,295,40.363625,-105.559933
69107,881,11/29/2008,0,115,40.363616,-105.559933
69153,881,11/30/2008,0,330,40.36345,-105.559933
69167,881,11/30/2008,0,25,40.363425,-105.559933
69245,881,12/2/2008,0,65,40.363558,-105.559933
69294,881,12/3/2008,0,170,40.3635,-105.559933
148013,856,12/3/2008,0,285,40.363516,-105.559933
148041,856,12/3/2008,0,35,40.363575,-105.559933
148074,856,12/4/2008,0,170,40.363416,-105.559933
69363,881,12/5/2008,0,55,40.363516,-105.559933
69379,881,12/5/2008,0,65,40.363566,-105.559933
148113,856,12/5/2008,0,65,40.3636,-105.559933
148126,856,12/5/2008,0,65,40.363441,-105.559933
69419,881,12/6/2008,0,350,40.363233,-105.559933
69461,881,12/7/2008,0,0,40.363475,-105.559933
69465,881,12/7/2008,0,245,40.363616,-105.559933
148225,856,12/7/2008,0,210,40.363566,-105.559933
148309,856,12/9/2008,0,350,40.363541,-105.559933
69610,881,12/11/2008,0,0,40.363508,-105.559933
69718,881,12/16/2008,0,70,40.36355,-105.559933
69770,881,12/18/2008,0,30,40.36345,-105.559933
148579,856,12/18/2008,0,170,40.3635,-105.559933
148582,856,12/18/2008,0,215,40.363658,-105.559933
69868,881,12/21/2008,0,75,40.363483,-105.559933
69904,881,12/22/2008,0,65,40.363458,-105.559933
69910,881,12/22/2008,0,145,40.363441,-105.559933
148708,856,12/22/2008,0,265,40.3636,-105.559933
148714,856,12/22/2008,0,330,40.363375,-105.559933
148720,856,12/22/2008,0,50,40.36355,-105.559933
148747,856,12/22/2008,0,25,40.363575,-105.559933
148750,856,12/23/2008,0,75,40.363266,-105.559933
69967,881,12/24/2008,0,50,40.363525,-105.559933
70005,881,12/25/2008,0,315,40.363541,-105.559933
70006,881,12/25/2008,0,35,40.363466,-105.559933
70062,881,12/26/2008,0,125,40.363491,-105.559933
148912,856,12/26/2008,0,15,40.363433,-105.559933
70078,881,12/27/2008,0,30,40.363391,-105.559933
148952,856,12/27/2008,0,195,40.363616,-105.559933
149008,856,12/29/2008,0,230,40.363566,-105.559933
149018,856,12/29/2008,0,70,40.363533,-105.559933
149022,856,12/29/2008,0,320,40.363516,-105.559933
70204,881,12/30/2008,0,340,40.363491,-105.559933
70215,881,12/30/2008,0,230,40.363483,-105.559933
70221,881,12/30/2008,0,235,40.364225,-105.559933
149074,856,12/30/2008,0,5,40.363408,-105.559933
149153,856,1/1/2009,0,250,40.363533,-105.559933
149154,856,1/1/2009,0,270,40.363491,-105.559933
149174,856,1/2/2009,0,310,40.363591,-105.559933
149200,856,1/2/2009,0,295,40.3635,-105.559933
70379,881,1/3/2009,0,305,40.363525,-105.559933
149269,856,1/4/2009,0,65,40.363591,-105.559933
149278,856,1/4/2009,0,215,40.363575,-105.559933
70458,881,1/5/2009,0,235,40.363533,-105.559933
149415,856,1/7/2009,0,175,40.363483,-105.559933
149418,856,1/7/2009,0,300,40.363475,-105.559933
149427,856,1/8/2009,0,210,40.363766,-105.559933
149458,856,1/9/2009,0,55,40.3635,-105.559933
149494,856,1/10/2009,0,290,40.363566,-105.559933
149566,856,1/13/2009,0,180,40.36365,-105.559933
149580,856,1/13/2009,0,250,40.363491,-105.559933
70678,881,1/17/2009,0,355,40.363691,-105.559933
149742,856,1/19/2009,0,65,40.363466,-105.559933
149805,856,1/20/2009,0,310,40.363525,-105.559933
149818,856,1/21/2009,0,5,40.363533,-105.559933
149850,856,1/22/2009,0,5,40.36345,-105.559933
149874,856,1/22/2009,0,270,40.3635,-105.559933
70730,881,1/24/2009,0,210,40.363466,-105.559933
70733,881,1/24/2009,0,80,40.363308,-105.559933
149960,856,1/25/2009,0,350,40.363458,-105.559933
150019,856,1/26/2009,0,135,40.363416,-105.559933
150060,856,1/27/2009,0,280,40.363475,-105.559933
150122,856,1/29/2009,0,325,40.36355,-105.559933
150139,856,1/29/2009,0,265,40.3635,-105.559933
70807,881,1/30/2009,0,150,40.3635,-105.559933
150202,856,1/31/2009,0,70,40.363466,-105.559933
150220,856,1/31/2009,0,50,40.363608,-105.559933
70822,881,2/1/2009,0,45,40.363458,-105.559933
150236,856,2/1/2009,0,75,40.3635,-105.559933
150272,856,2/2/2009,0,310,40.363475,-105.559933
150320,856,2/3/2009,0,230,40.363575,-105.559933
150321,856,2/3/2009,0,190,40.363566,-105.559933
150354,856,2/4/2009,0,335,40.363575,-105.559933
150381,856,2/5/2009,0,315,40.3635,-105.559933
150428,856,2/6/2009,0,235,40.3635,-105.559933
150429,856,2/6/2009,0,115,40.363383,-105.559933
70868,881,2/7/2009,0,40,40.363558,-105.559933
150468,856,2/7/2009,0,130,40.363425,-105.559933
150503,856,2/8/2009,0,290,40.363516,-105.559933
150515,856,2/8/2009,0,0,40.363516,-105.559933
70926,881,2/12/2009,0,320,40.36345,-105.559933
150718,856,2/14/2009,0,245,40.363575,-105.559933
150825,856,2/17/2009,0,150,40.36355,-105.559933
150861,856,2/18/2009,0,105,40.363483,-105.559933
150867,856,2/18/2009,0,10,40.363483,-105.559933
150887,856,2/18/2009,0,0,40.36335,-105.559933
150888,856,2/18/2009,0,190,40.363491,-105.559933
150970,856,2/20/2009,0,70,40.363416,-105.559933
150994,856,2/20/2009,0,0,40.363516,-105.559933
151058,856,2/22/2009,0,200,40.363575,-105.559933
151141,856,2/24/2009,0,160,40.363741,-105.559933
151181,856,2/24/2009,0,0,40.363591,-105.559933
71102,881,2/25/2009,0,160,40.363591,-105.559933
151191,856,2/25/2009,0,220,40.363466,-105.559933
151280,856,2/27/2009,0,120,40.3634,-105.559933
151282,856,2/27/2009,0,205,40.363641,-105.559933
151315,856,2/27/2009,0,170,40.362866,-105.559933
151377,856,3/1/2009,0,220,40.3636,-105.559933
151385,856,3/1/2009,0,200,40.36345,-105.559933
151405,856,3/1/2009,0,55,40.363516,-105.559933
71215,881,3/3/2009,0,335,40.363541,-105.559933
71216,881,3/3/2009,0,145,40.363541,-105.559933
151482,856,3/3/2009,0,300,40.363425,-105.559933
151517,856,3/4/2009,0,335,40.3635,-105.559933
151525,856,3/4/2009,0,355,40.363516,-105.559933
151560,856,3/4/2009,0,255,40.363908,-105.559933
151706,856,3/8/2009,0,170,40.36355,-105.559933
151907,856,3/12/2009,0,30,40.363541,-105.559933
151928,856,3/12/2009,0,180,40.363475,-105.559933
71342,881,3/13/2009,1.2,320,40.363491,-105.559933
151944,856,3/13/2009,0,15,40.363458,-105.559933
151946,856,3/13/2009,0,230,40.363466,-105.559933
152100,856,3/16/2009,0,355,40.363266,-105.559933
152165,856,3/17/2009,0,205,40.3636,-105.559933
152173,856,3/17/2009,0,20,40.363516,-105.559933
71394,881,3/18/2009,0,10,40.363558,-105.559933
152267,856,3/19/2009,0,350,40.363616,-105.559933
152296,856,3/20/2009,0,85,40.363441,-105.559933
152305,856,3/20/2009,0,280,40.3635,-105.559933
71441,881,3/21/2009,0,325,40.363508,-105.559933
152347,856,3/21/2009,0,235,40.36365,-105.559933
152356,856,3/21/2009,0,15,40.363325,-105.559933
152371,856,3/22/2009,0,25,40.3635,-105.559933
152427,856,3/23/2009,0,275,40.363625,-105.559933
152481,856,3/24/2009,0,225,40.363591,-105.559933
152490,856,3/24/2009,0,35,40.363533,-105.559933
152522,856,3/25/2009,0,215,40.363466,-105.559933
152549,856,3/25/2009,0,170,40.363675,-105.559933
152558,856,3/26/2009,0,355,40.363566,-105.559933
71477,881,3/27/2009,0,90,40.363508,-105.559933
152617,856,3/27/2009,0,165,40.362966,-105.559933
152626,856,3/27/2009,0,330,40.363491,-105.559933
152628,856,3/27/2009,0,195,40.36345,-105.559933
71485,881,3/28/2009,0,45,40.363516,-105.559933
71493,881,3/28/2009,0,160,40.363558,-105.559933
152675,856,3/28/2009,0,65,40.363516,-105.559933
71519,881,3/29/2009,0,70,40.363616,-105.559933
152723,856,3/29/2009,0,325,40.363433,-105.559933
152777,856,3/30/2009,0,160,40.362958,-105.559933
152780,856,3/30/2009,0,125,40.363108,-105.559933
152792,856,3/31/2009,0,275,40.3634,-105.559933
152813,856,3/31/2009,0,205,40.363475,-105.559933
152827,856,3/31/2009,0,145,40.363358,-105.559933
152860,856,4/1/2009,0,20,40.363491,-105.559933
152872,856,4/1/2009,0,25,40.363466,-105.559933
152962,856,4/3/2009,0,125,40.363541,-105.559933
71639,881,4/4/2009,0,330,40.363508,-105.559933
153032,856,4/5/2009,0,15,40.363658,-105.559933
153058,856,4/5/2009,0,125,40.3635,-105.559933
153081,856,4/6/2009,0,200,40.3635,-105.559933
153143,856,4/7/2009,0,275,40.3635,-105.559933
153175,856,4/8/2009,0,105,40.363541,-105.559933
153194,856,4/8/2009,0,85,40.363516,-105.559933
68000,881,11/3/2008,0,130,40.363475,-105.559925
146784,856,11/7/2008,0,290,40.363766,-105.559925
146794,856,11/7/2008,0,5,40.363658,-105.559925
146837,856,11/8/2008,0,30,40.363391,-105.559925
68127,881,11/9/2008,0,190,40.363575,-105.559925
68170,881,11/10/2008,0,350,40.363583,-105.559925
68205,881,11/10/2008,0,70,40.363583,-105.559925
146926,856,11/10/2008,0,165,40.363441,-105.559925
146928,856,11/10/2008,0,140,40.363133,-105.559925
147005,856,11/11/2008,0,195,40.363491,-105.559925
147019,856,11/12/2008,0,270,40.36355,-105.559925
147065,856,11/13/2008,0,195,40.363558,-105.559925
68378,881,11/14/2008,0,225,40.363591,-105.559925
