OBJECTID,CollarID,Date_MMDDY,Speed_mph,Heading,y,x,within_park,elevation,land_cover
147025,856,11/12/2008,0.0,10,40.363533,-105.560025,True,2371.5664,52.0
147026,856,11/12/2008,0.0,25,40.363508,-105.560025,True,2370.5447,52.0
147039,856,11/12/2008,0.0,105,40.363375,-105.560025,True,2370.2002,52.0
147045,856,11/12/2008,0.0,180,40.363533,-105.560025,True,2371.5664,52.0
147050,856,11/12/2008,0.0,25,40.3635,-105.560025,True,2370.5447,52.0
68320,881,11/13/2008,0.0,105,40.363508,-105.560025,True,2370.5447,52.0
68321,881,11/13/2008,0.0,65,40.363525,-105.560025,True,2371.5664,52.0
68355,881,11/13/2008,0.0,300,40.363583,-105.560025,True,2371.5664,52.0
147059,856,11/13/2008,0.0,330,40.363483,-105.560025,True,2370.5447,52.0
147067,856,11/13/2008,0.0,50,40.3634,-105.560025,True,2370.2002,52.0
147078,856,11/13/2008,0.0,15,40.363566,-105.560025,True,2371.5664,52.0
147096,856,11/13/2008,0.0,335,40.36345,-105.560025,True,2370.5447,52.0
147105,856,11/13/2008,0.0,315,40.36355,-105.560025,True,2371.5664,52.0
68366,881,11/14/2008,0.0,350,40.363533,-105.560025,True,2371.5664,52.0
68376,881,11/14/2008,0.0,320,40.3634,-105.560025,True,2370.2002,52.0
147120,856,11/14/2008,0.0,215,40.36345,-105.560025,True,2370.5447,52.0
68411,881,11/15/2008,0.0,75,40.363533,-105.560025,True,2371.5664,52.0
68412,881,11/15/2008,0.0,45,40.36355,-105.560025,True,2371.5664,52.0
68417,881,11/15/2008,0.0,85,40.363533,-105.560025,True,2371.5664,52.0
68437,881,11/15/2008,0.0,115,40.363625,-105.560025,True,2372.2947,52.0
68438,881,11/15/2008,0.0,195,40.363533,-105.560025,True,2371.5664,52.0
68439,881,11/15/2008,0.0,130,40.36355,-105.560025,True,2371.5664,52.0
68443,881,11/15/2008,0.0,30,40.363408,-105.560025,True,2370.2002,52.0
147168,856,11/15/2008,0.0,0,40.363483,-105.560025,True,2370.5447,52.0
147177,856,11/15/2008,0.0,5,40.363491,-105.560025,True,2370.5447,52.0
147179,856,11/15/2008,0.0,310,40.363483,-105.560025,True,2370.5447,52.0
68458,881,11/16/2008,0.0,175,40.363541,-105.560025,True,2371.5664,52.0
68467,881,11/16/2008,0.0,145,40.363625,-105.560025,True,2372.2947,52.0
68478,881,11/16/2008,0.0,0,40.363508,-105.560025,True,2370.5447,52.0
68492,881,11/16/2008,0.0,0,40.36355,-105.560025,True,2371.5664,52.0
147230,856,11/16/2008,0.0,270,40.363633,-105.560025,True,2372.2947,52.0
147234,856,11/16/2008,0.0,165,40.363558,-105.560025,True,2371.5664,52.0
147236,856,11/16/2008,0.0,285,40.363466,-105.560025,True,2370.5447,52.0
147238,856,11/16/2008,0.0,220,40.363508,-105.560025,True,2370.5447,52.0
68526,881,11/17/2008,0.0,285,40.363566,-105.560025,True,2371.5664,52.0
68550,881,11/17/2008,0.0,115,40.363516,-105.560025,True,2370.5447,52.0
147266,856,11/17/2008,0.0,180,40.363558,-105.560025,True,2371.5664,52.0
68564,881,11/18/2008,0.0,20,40.363583,-105.560025,True,2371.5664,52.0
147298,856,11/18/2008,0.0,335,40.363483,-105.560025,True,2370.5447,52.0
68633,881,11/19/2008,0.0,350,40.363075,-105.560025,True,2368.422,52.0
147405,856,11/20/2008,0.0,165,40.363483,-105.560025,True,2370.5447,52.0
147446,856,11/21/2008,0.0,75,40.363516,-105.560025,True,2370.5447,52.0
147461,856,11/21/2008,0.0,45,40.363575,-105.560025,True,2371.5664,52.0
147489,856,11/22/2008,0.0,50,40.363533,-105.560025,True,2371.5664,52.0
147522,856,11/22/2008,0.0,165,40.363616,-105.560025,True,2372.2947,52.0
147524,856,11/22/2008,0.0,140,40.363566,-105.560025,True,2371.5664,52.0
147530,856,11/22/2008,0.0,280,40.363566,-105.560025,True,2371.5664,52.0
68796,881,11/23/2008,0.0,265,40.363525,-105.560025,True,2371.5664,52.0
68803,881,11/23/2008,0.0,45,40.363466,-105.560025,True,2370.5447,52.0
68804,881,11/23/2008,0.0,15,40.363483,-105.560025,True,2370.5447,52.0
68811,881,11/23/2008,0.0,65,40.363533,-105.560025,True,2371.5664,52.0
68836,881,11/23/2008,0.0,105,40.363516,-105.560025,True,2370.5447,52.0
68839,881,11/24/2008,0.0,340,40.363508,-105.560025,True,2370.5447,52.0
68844,881,11/24/2008,0.0,165,40.36355,-105.560025,True,2371.5664,52.0
68850,881,11/24/2008,0.0,0,40.3636,-105.560025,True,2371.5664,52.0
147593,856,11/24/2008,0.0,190,40.363516,-105.560025,True,2370.5447,52.0
147599,856,11/24/2008,0.0,340,40.363433,-105.560025,True,2370.5447,52.0
147605,856,11/24/2008,0.0,15,40.363525,-105.560025,True,2371.5664,52.0
147627,856,11/24/2008,0.0,275,40.363508,-105.560025,True,2370.5447,52.0
68891,881,11/25/2008,0.0,40,40.363425,-105.560025,True,2370.2002,52.0
68916,881,11/25/2008,0.0,20,40.363591,-105.560025,True,2371.5664,52.0
147667,856,11/25/2008,0.0,165,40.363391,-105.560025,True,2370.2002,52.0
68936,881,11/26/2008,0.0,160,40.363958,-105.560025,True,2372.8118,52.0
68957,881,11/26/2008,0.0,295,40.363483,-105.560025,True,2370.5447,52.0
147694,856,11/26/2008,0.0,185,40.363483,-105.560025,True,2370.5447,52.0
69000,881,11/27/2008,0.0,95,40.363491,-105.560025,True,2370.5447,52.0
69007,881,11/27/2008,0.0,170,40.363541,-105.560025,True,2371.5664,52.0
147731,856,11/27/2008,0.0,60,40.363608,-105.560025,True,2371.5664,52.0
147740,856,11/27/2008,0.0,0,40.363633,-105.560025,True,2372.2947,52.0
69049,881,11/28/2008,0.0,185,40.363533,-105.560025,True,2371.5664,52.0
69083,881,11/29/2008,0.0,295,40.36355,-105.560025,True,2371.5664,52.0
69091,881,11/29/2008,0.0,110,40.363566,-105.560025,True,2371.5664,52.0
69105,881,11/29/2008,0.0,115,40.363575,-105.560025,True,2371.5664,52.0
69108,881,11/29/2008,0.0,25,40.363525,-105.560025,True,2371.5664,52.0
147826,856,11/29/2008,0.0,35,40.363491,-105.560025,True,2370.5447,52.0
147834,856,11/29/2008,0.0,250,40.363683,-105.560025,True,2372.2947,52.0
147847,856,11/29/2008,0.0,285,40.363508,-105.560025,True,2370.5447,52.0
147859,856,11/29/2008,0.0,40,40.363516,-105.560025,True,2370.5447,52.0
147888,856,11/30/2008,0.0,270,40.363508,-105.560025,True,2370.5447,52.0
147928,856,12/1/2008,0.0,200,40.363516,-105.560025,True,2370.5447,52.0
147941,856,12/1/2008,0.0,65,40.363466,-105.560025,True,2370.5447,52.0
147960,856,12/1/2008,0.0,335,40.363475,-105.560025,True,2370.5447,52.0
69248,881,12/2/2008,0.0,95,40.363591,-105.560025,True,2371.5664,52.0
69258,881,12/2/2008,0.0,90,40.363541,-105.560025,True,2371.5664,52.0
147975,856,12/2/2008,0.0,200,40.363616,-105.560025,True,2372.2947,52.0
147976,856,12/2/2008,0.0,130,40.363533,-105.560025,True,2371.5664,52.0
147981,856,12/2/2008,0.0,155,40.363725,-105.560025,True,2372.593,52.0
147996,856,12/2/2008,0.0,0,40.363483,-105.560025,True,2370.5447,52.0
69296,881,12/3/2008,0.0,65,40.363575,-105.560025,True,2371.5664,52.0
69300,881,12/3/2008,0.0,90,40.363591,-105.560025,True,2371.5664,52.0
69310,881,12/3/2008,0.0,30,40.363533,-105.560025,True,2371.5664,52.0
148023,856,12/3/2008,0.0,275,40.36355,-105.560025,True,2371.5664,52.0
148029,856,12/3/2008,0.0,20,40.363541,-105.560025,True,2371.5664,52.0
148036,856,12/3/2008,0.0,295,40.363483,-105.560025,True,2370.5447,52.0
148043,856,12/3/2008,0.0,105,40.363533,-105.560025,True,2371.5664,52.0
69332,881,12/4/2008,0.0,80,40.363508,-105.560025,True,2370.5447,52.0
69350,881,12/4/2008,0.0,160,40.3636,-105.560025,True,2371.5664,52.0
148070,856,12/4/2008,0.0,55,40.363491,-105.560025,True,2370.5447,52.0
148103,856,12/4/2008,0.0,320,40.3635,-105.560025,True,2370.5447,52.0
69365,881,12/5/2008,0.0,160,40.363633,-105.560025,True,2372.2947,52.0
69384,881,12/5/2008,0.0,145,40.363558,-105.560025,True,2371.5664,52.0
69397,881,12/5/2008,0.0,305,40.363616,-105.560025,True,2372.2947,52.0
69408,881,12/5/2008,0.0,325,40.363441,-105.560025,True,2370.5447,52.0
69427,881,12/6/2008,0.0,65,40.363466,-105.560025,True,2370.5447,52.0
69430,881,12/6/2008,0.0,270,40.363466,-105.560025,True,2370.5447,52.0
148155,856,12/6/2008,0.0,280,40.363508,-105.560025,True,2370.5447,52.0
148161,856,12/6/2008,0.0,180,40.363516,-105.560025,True,2370.5447,52.0
148199,856,12/6/2008,0.0,350,40.36355,-105.560025,True,2371.5664,52.0
148200,856,12/6/2008,0.0,320,40.363558,-105.560025,True,2371.5664,52.0
69498,881,12/7/2008,0.0,150,40.363558,-105.560025,True,2371.5664,52.0
148247,856,12/7/2008,0.0,325,40.363575,-105.560025,True,2371.5664,52.0
69532,881,12/8/2008,0.0,10,40.363608,-105.560025,True,2371.5664,52.0
69541,881,12/8/2008,0.0,40,40.363616,-105.560025,True,2372.2947,52.0
69543,881,12/8/2008,0.0,115,40.363641,-105.560025,True,2372.2947,52.0
69552,881,12/8/2008,0.0,310,40.363416,-105.560025,True,2370.2002,52.0
148294,856,12/8/2008,0.0,320,40.3635,-105.560025,True,2370.5447,52.0
69565,881,12/9/2008,0.0,260,40.363508,-105.560025,True,2370.5447,52.0
69569,881,12/9/2008,0.0,250,40.3636,-105.560025,True,2371.5664,52.0
69575,881,12/9/2008,0.0,320,40.36345,-105.560025,True,2370.5447,52.0
69585,881,12/9/2008,0.0,235,40.363575,-105.560025,True,2371.5664,52.0
69588,881,12/9/2008,0.0,130,40.363625,-105.560025,True,2372.2947,52.0
148326,856,12/9/2008,0.0,270,40.363508,-105.560025,True,2370.5447,52.0
148333,856,12/9/2008,0.0,305,40.363533,-105.560025,True,2371.5664,52.0
148344,856,12/10/2008,0.0,330,40.363516,-105.560025,True,2370.5447,52.0
69613,881,12/11/2008,0.0,85,40.363533,-105.560025,True,2371.5664,52.0
69617,881,12/11/2008,0.0,300,40.363475,-105.560025,True,2370.5447,52.0
148402,856,12/13/2008,0.0,10,40.363275,-105.560025,True,2370.0088,52.0
148429,856,12/14/2008,0.0,195,40.363433,-105.560025,True,2370.5447,52.0
148452,856,12/14/2008,0.0,55,40.363575,-105.560025,True,2371.5664,52.0
69686,881,12/15/2008,0.0,345,40.363566,-105.560025,True,2371.5664,52.0
69700,881,12/15/2008,0.0,295,40.363483,-105.560025,True,2370.5447,52.0
148485,856,12/15/2008,0.0,335,40.3635,-105.560025,True,2370.5447,52.0
69705,881,12/16/2008,0.0,10,40.363475,-105.560025,True,2370.5447,52.0
148504,856,12/16/2008,0.0,145,40.363483,-105.560025,True,2370.5447,52.0
148527,856,12/16/2008,0.0,0,40.363541,-105.560025,True,2371.5664,52.0
148530,856,12/17/2008,0.0,180,40.363566,-105.560025,True,2371.5664,52.0
148549,856,12/17/2008,0.0,165,40.363566,-105.560025,True,2371.5664,52.0
148554,856,12/17/2008,0.0,190,40.363441,-105.560025,True,2370.5447,52.0
148597,856,12/18/2008,0.0,340,40.363783,-105.560025,True,2372.593,52.0
69789,881,12/19/2008,0.0,165,40.363558,-105.560025,True,2371.5664,52.0
69792,881,12/19/2008,0.0,5,40.363475,-105.560025,True,2370.5447,52.0
69813,881,12/19/2008,0.0,215,40.363491,-105.560025,True,2370.5447,52.0
148607,856,12/19/2008,0.0,195,40.363616,-105.560025,True,2372.2947,52.0
148613,856,12/19/2008,0.0,335,40.363575,-105.560025,True,2371.5664,52.0
148646,856,12/20/2008,0.0,185,40.363658,-105.560025,True,2372.2947,52.0
69885,881,12/22/2008,0.0,205,40.36345,-105.560025,True,2370.5447,52.0
69902,881,12/22/2008,0.0,0,40.363516,-105.560025,True,2370.5447,52.0
148704,856,12/22/2008,0.0,20,40.36345,-105.560025,True,2370.5447,52.0
148745,856,12/22/2008,0.0,295,40.363425,-105.560025,True,2370.2002,52.0
148756,856,12/23/2008,0.0,325,40.363608,-105.560025,True,2371.5664,52.0
148772,856,12/23/2008,0.0,225,40.36325,-105.560025,True,2370.0088,52.0
148788,856,12/23/2008,0.0,60,40.363525,-105.560025,True,2371.5664,52.0
69964,881,12/24/2008,0.0,355,40.363475,-105.560025,True,2370.5447,52.0
148802,856,12/24/2008,0.0,190,40.363633,-105.560025,True,2372.2947,52.0
148809,856,12/24/2008,0.0,320,40.363525,-105.560025,True,2371.5664,52.0
148821,856,12/24/2008,0.0,40,40.363425,-105.560025,True,2370.2002,52.0
148823,856,12/24/2008,0.0,185,40.363641,-105.560025,True,2372.2947,52.0
69994,881,12/25/2008,0.0,230,40.363491,-105.560025,True,2370.5447,52.0
69997,881,12/25/2008,0.0,15,40.363483,-105.560025,True,2370.5447,52.0
70013,881,12/25/2008,0.0,60,40.363591,-105.560025,True,2371.5664,52.0
70035,881,12/25/2008,0.0,205,40.363458,-105.560025,True,2370.5447,52.0
148861,856,12/25/2008,0.0,270,40.363541,-105.560025,True,2371.5664,52.0
148869,856,12/25/2008,0.0,305,40.363558,-105.560025,True,2371.5664,52.0
70041,881,12/26/2008,0.0,120,40.363533,-105.560025,True,2371.5664,52.0
70075,881,12/27/2008,0.0,180,40.3635,-105.560025,True,2370.5447,52.0
148923,856,12/27/2008,0.0,350,40.363575,-105.560025,True,2371.5664,52.0
70115,881,12/28/2008,0.0,110,40.363466,-105.560025,True,2370.5447,52.0
70125,881,12/28/2008,0.0,45,40.363525,-105.560025,True,2371.5664,52.0
148956,856,12/28/2008,0.0,65,40.363425,-105.560025,True,2370.2002,52.0
148964,856,12/28/2008,0.0,250,40.363575,-105.560025,True,2371.5664,52.0
148987,856,12/28/2008,0.0,290,40.363508,-105.560025,True,2370.5447,52.0
148997,856,12/28/2008,0.0,295,40.363591,-105.560025,True,2371.5664,52.0
70152,881,12/29/2008,0.0,10,40.363533,-105.560025,True,2371.5664,52.0
70175,881,12/29/2008,0.0,90,40.363508,-105.560025,True,2370.5447,52.0
70182,881,12/29/2008,0.0,335,40.363566,-105.560025,True,2371.5664,52.0
149029,856,12/29/2008,0.0,305,40.363591,-105.560025,True,2371.5664,52.0
149033,856,12/29/2008,0.0,295,40.363483,-105.560025,True,2370.5447,52.0
149041,856,12/29/2008,0.0,250,40.363475,-105.560025,True,2370.5447,52.0
70212,881,12/30/2008,0.0,110,40.363616,-105.560025,True,2372.2947,52.0
149044,856,12/30/2008,0.0,0,40.3634,-105.560025,True,2370.2002,52.0
149059,856,12/30/2008,0.0,330,40.363508,-105.560025,True,2370.5447,52.0
149081,856,12/30/2008,0.0,160,40.363475,-105.560025,True,2370.5447,52.0
70239,881,12/31/2008,0.0,355,40.363425,-105.560025,True,2370.2002,52.0
70255,881,12/31/2008,0.0,30,40.363558,-105.560025,True,2371.5664,52.0
70259,881,12/31/2008,0.0,140,40.363558,-105.560025,True,2371.5664,52.0
149084,856,12/31/2008,0.0,20,40.363516,-105.560025,True,2370.5447,52.0
149102,856,12/31/2008,0.0,195,40.363558,-105.560025,True,2371.5664,52.0
70275,881,1/1/2009,0.0,0,40.363475,-105.560025,True,2370.5447,52.0
70312,881,1/1/2009,0.0,145,40.363483,-105.560025,True,2370.5447,52.0
149137,856,1/1/2009,0.0,355,40.3635,-105.560025,True,2370.5447,52.0
149144,856,1/1/2009,0.0,90,40.363516,-105.560025,True,2370.5447,52.0
149160,856,1/1/2009,0.0,65,40.363583,-105.560025,True,2371.5664,52.0
149164,856,1/1/2009,0.0,190,40.363575,-105.560025,True,2371.5664,52.0
70347,881,1/2/2009,0.0,30,40.363441,-105.560025,True,2370.5447,52.0
70359,881,1/2/2009,0.0,40,40.363475,-105.560025,True,2370.5447,52.0
149184,856,1/2/2009,0.0,350,40.3635,-105.560025,True,2370.5447,52.0
149195,856,1/2/2009,0.0,225,40.363516,-105.560025,True,2370.5447,52.0
149210,856,1/2/2009,0.0,310,40.363516,-105.560025,True,2370.5447,52.0
70364,881,1/3/2009,0.0,265,40.363475,-105.560025,True,2370.5447,52.0
70390,881,1/3/2009,0.0,135,40.363558,-105.560025,True,2371.5664,52.0
70404,881,1/3/2009,0.0,155,40.363733,-105.560025,True,2372.593,52.0
149222,856,1/3/2009,0.0,345,40.363466,-105.560025,True,2370.5447,52.0
149224,856,1/3/2009,0.0,350,40.363125,-105.560025,True,2368.422,52.0
149233,856,1/3/2009,0.0,285,40.363541,-105.560025,True,2371.5664,52.0
149244,856,1/3/2009,0.0,225,40.363533,-105.560025,True,2371.5664,52.0
149254,856,1/3/2009,0.0,355,40.363525,-105.560025,True,2371.5664,52.0
70434,881,1/4/2009,0.0,185,40.363533,-105.560025,True,2371.5664,52.0
149265,856,1/4/2009,0.0,220,40.363608,-105.560025,True,2371.5664,52.0
149268,856,1/4/2009,0.0,60,40.363516,-105.560025,True,2370.5447,52.0
149299,856,1/4/2009,0.0,160,40.363583,-105.560025,True,2371.5664,52.0
70457,881,1/5/2009,0.0,65,40.363491,-105.560025,True,2370.5447,52.0
70466,881,1/5/2009,0.0,25,40.363675,-105.560025,True,2372.2947,52.0
149313,856,1/5/2009,0.0,10,40.363433,-105.560025,True,2370.5447,52.0
149316,856,1/5/2009,0.0,335,40.363441,-105.560025,True,2370.5447,52.0
149338,856,1/5/2009,0.0,140,40.363525,-105.560025,True,2371.5664,52.0
149416,856,1/7/2009,0.0,20,40.363491,-105.560025,True,2370.5447,52.0
149420,856,1/7/2009,0.0,320,40.363475,-105.560025,True,2370.5447,52.0
149436,856,1/8/2009,0.0,245,40.363475,-105.560025,True,2370.5447,52.0
149456,856,1/8/2009,0.0,355,40.363433,-105.560025,True,2370.5447,52.0
70554,881,1/9/2009,0.0,190,40.363508,-105.560025,True,2370.5447,52.0
70558,881,1/9/2009,0.0,280,40.363433,-105.560025,True,2370.5447,52.0
70569,881,1/9/2009,0.0,205,40.3635,-105.560025,True,2370.5447,52.0
70585,881,1/11/2009,0.0,285,40.363483,-105.560025,True,2370.5447,52.0
70602,881,1/11/2009,0.0,215,40.363633,-105.560025,True,2372.2947,52.0
70610,881,1/12/2009,0.0,315,40.363466,-105.560025,True,2370.5447,52.0
149544,856,1/12/2009,0.0,100,40.363525,-105.560025,True,2371.5664,52.0
149562,856,1/12/2009,0.0,225,40.363716,-105.560025,True,2372.593,52.0
70622,881,1/13/2009,0.0,0,40.3635,-105.560025,True,2370.5447,52.0
70638,881,1/13/2009,0.0,140,40.363483,-105.560025,True,2370.5447,52.0
70654,881,1/14/2009,0.0,260,40.363508,-105.560025,True,2370.5447,52.0
149600,856,1/14/2009,0.0,85,40.363541,-105.560025,True,2371.5664,52.0
149637,856,1/15/2009,0.0,195,40.363441,-105.560025,True,2370.5447,52.0
149715,856,1/18/2009,0.0,240,40.363433,-105.560025,True,2370.5447,52.0
149800,856,1/20/2009,0.0,160,40.363558,-105.560025,True,2371.5664,52.0
149828,856,1/21/2009,0.0,20,40.363583,-105.560025,True,2371.5664,52.0
149829,856,1/21/2009,0.0,35,40.363483,-105.560025,True,2370.5447,52.0
149865,856,1/22/2009,0.0,90,40.363441,-105.560025,True,2370.5447,52.0
149867,856,1/22/2009,0.0,75,40.363566,-105.560025,True,2371.5664,52.0
149871,856,1/22/2009,0.0,20,40.36345,-105.560025,True,2370.5447,52.0
149899,856,1/23/2009,0.0,25,40.363441,-105.560025,True,2370.5447,52.0
149945,856,1/24/2009,0.0,355,40.363808,-105.560025,True,2372.637,52.0
70742,881,1/25/2009,0.0,185,40.363475,-105.560025,True,2370.5447,52.0
70744,881,1/25/2009,0.0,20,40.363491,-105.560025,True,2370.5447,52.0
149967,856,1/25/2009,0.0,175,40.363491,-105.560025,True,2370.5447,52.0
70772,881,1/27/2009,0.0,345,40.363508,-105.560025,True,2370.5447,52.0
150033,856,1/27/2009,0.0,30,40.363641,-105.560025,True,2372.2947,52.0
150039,856,1/27/2009,0.0,0,40.36355,-105.560025,True,2371.5664,52.0
70776,881,1/28/2009,0.0,15,40.363433,-105.560025,True,2370.5447,52.0
150079,856,1/28/2009,0.0,105,40.363483,-105.560025,True,2370.5447,52.0
150097,856,1/28/2009,0.0,350,40.363516,-105.560025,True,2370.5447,52.0
70795,881,1/29/2009,0.0,200,40.363466,-105.560025,True,2370.5447,52.0
150135,856,1/29/2009,0.0,130,40.363383,-105.560025,True,2370.2002,52.0
150164,856,1/30/2009,0.0,75,40.363583,-105.560025,True,2371.5664,52.0
150177,856,1/30/2009,0.0,175,40.363525,-105.560025,True,2371.5664,52.0
150192,856,1/31/2009,0.0,90,40.363541,-105.560025,True,2371.5664,52.0
150199,856,1/31/2009,0.0,25,40.363566,-105.560025,True,2371.5664,52.0
150223,856,2/1/2009,0.0,70,40.363416,-105.560025,True,2370.2002,52.0
150231,856,2/1/2009,0.0,310,40.363575,-105.560025,True,2371.5664,52.0
70838,881,2/2/2009,0.0,295,40.363491,-105.560025,True,2370.5447,52.0
150309,856,2/3/2009,0.0,0,40.3635,-105.560025,True,2370.5447,52.0
150313,856,2/3/2009,0.0,55,40.363508,-105.560025,True,2370.5447,52.0
150342,856,2/4/2009,0.0,210,40.36345,-105.560025,True,2370.5447,52.0
70854,881,2/5/2009,0.0,270,40.363516,-105.560025,True,2370.5447,52.0
150414,856,2/6/2009,0.0,100,40.363516,-105.560025,True,2370.5447,52.0
150420,856,2/6/2009,0.0,35,40.363383,-105.560025,True,2370.2002,52.0
150489,856,2/8/2009,0.0,280,40.363475,-105.560025,True,2370.5447,52.0
150490,856,2/8/2009,0.0,15,40.36345,-105.560025,True,2370.5447,52.0
150491,856,2/8/2009,0.0,110,40.363475,-105.560025,True,2370.5447,52.0
150498,856,2/8/2009,0.0,0,40.363558,-105.560025,True,2371.5664,52.0
150530,856,2/9/2009,0.0,25,40.363516,-105.560025,True,2370.5447,52.0
150539,856,2/9/2009,0.0,40,40.36345,-105.560025,True,2370.5447,52.0
150543,856,2/9/2009,0.0,5,40.3636,-105.560025,True,2371.5664,52.0
70900,881,2/10/2009,0.0,40,40.3636,-105.560025,True,2371.5664,52.0
70912,881,2/10/2009,0.0,350,40.36335,-105.560025,True,2370.2002,52.0
150557,856,2/10/2009,0.0,10,40.363458,-105.560025,True,2370.5447,52.0
150651,856,2/12/2009,0.0,300,40.363516,-105.560025,True,2370.5447,52.0
150663,856,2/12/2009,0.0,290,40.363525,-105.560025,True,2371.5664,52.0
150688,856,2/13/2009,0.0,30,40.363616,-105.560025,True,2372.2947,52.0
150701,856,2/13/2009,0.0,180,40.363475,-105.560025,True,2370.5447,52.0
70968,881,2/14/2009,0.0,345,40.363558,-105.560025,True,2371.5664,52.0
70970,881,2/14/2009,0.0,280,40.363525,-105.560025,True,2371.5664,52.0
150707,856,2/14/2009,0.0,200,40.363491,-105.560025,True,2370.5447,52.0
70983,881,2/16/2009,0.0,175,40.363541,-105.560025,True,2371.5664,52.0
70986,881,2/16/2009,0.0,350,40.363433,-105.560025,True,2370.5447,52.0
150788,856,2/16/2009,0.0,340,40.363491,-105.560025,True,2370.5447,52.0
150795,856,2/16/2009,0.0,180,40.3635,-105.560025,True,2370.5447,52.0
150816,856,2/16/2009,0.0,350,40.363416,-105.560025,True,2370.2002,52.0
70997,881,2/17/2009,0.0,45,40.363583,-105.560025,True,2371.5664,52.0
150820,856,2/17/2009,0.0,55,40.363508,-105.560025,True,2370.5447,52.0
150843,856,2/17/2009,0.0,135,40.363608,-105.560025,True,2371.5664,52.0
71004,881,2/18/2009,0.0,145,40.363533,-105.560025,True,2371.5664,52.0
150936,856,2/19/2009,0.0,145,40.363316,-105.560025,True,2370.0088,52.0
71019,881,2/20/2009,0.0,50,40.363575,-105.560025,True,2371.5664,52.0
150996,856,2/21/2009,0.0,45,40.363541,-105.560025,True,2371.5664,52.0
151021,856,2/21/2009,0.0,215,40.363533,-105.560025,True,2371.5664,52.0
151034,856,2/21/2009,0.0,220,40.363558,-105.560025,True,2371.5664,52.0
71035,881,2/22/2009,0.0,60,40.363575,-105.560025,True,2371.5664,52.0
71053,881,2/22/2009,0.0,10,40.363591,-105.560025,True,2371.5664,52.0
151061,856,2/22/2009,0.0,200,40.36355,-105.560025,True,2371.5664,52.0
151077,856,2/22/2009,0.0,190,40.363516,-105.560025,True,2370.5447,52.0
151129,856,2/23/2009,0.0,210,40.363416,-105.560025,True,2370.2002,52.0
151130,856,2/23/2009,0.0,340,40.363658,-105.560025,True,2372.2947,52.0
71108,881,2/25/2009,0.0,115,40.363425,-105.560025,True,2370.2002,52.0
151184,856,2/25/2009,0.0,310,40.36365,-105.560025,True,2372.2947,52.0
151185,856,2/25/2009,0.0,55,40.363508,-105.560025,True,2370.5447,52.0
151217,856,2/25/2009,0.0,325,40.363508,-105.560025,True,2370.5447,52.0
71115,881,2/26/2009,0.0,5,40.363608,-105.560025,True,2371.5664,52.0
71122,881,2/26/2009,0.0,35,40.363483,-105.560025,True,2370.5447,52.0
71123,881,2/26/2009,0.0,330,40.363516,-105.560025,True,2370.5447,52.0
71129,881,2/26/2009,0.0,135,40.363533,-105.560025,True,2371.5664,52.0
151264,856,2/26/2009,0.0,180,40.363791,-105.560025,True,2372.593,52.0
71149,881,2/27/2009,0.0,100,40.3634,-105.560025,True,2370.2002,52.0
151288,856,2/27/2009,0.0,355,40.363441,-105.560025,True,2370.5447,52.0
151289,856,2/27/2009,0.0,320,40.363433,-105.560025,True,2370.5447,52.0
151295,856,2/27/2009,0.0,285,40.363525,-105.560025,True,2371.5664,52.0
151319,856,2/27/2009,0.0,150,40.363475,-105.560025,True,2370.5447,52.0
71183,881,3/1/2009,0.0,260,40.363458,-105.560025,True,2370.5447,52.0
151397,856,3/1/2009,0.0,95,40.363475,-105.560025,True,2370.5447,52.0
151417,856,3/1/2009,0.0,310,40.3636,-105.560025,True,2371.5664,52.0
151418,856,3/1/2009,0.0,60,40.363508,-105.560025,True,2370.5447,52.0
71192,881,3/2/2009,0.0,310,40.36345,-105.560025,True,2370.5447,52.0
151419,856,3/2/2009,0.0,325,40.363558,-105.560025,True,2371.5664,52.0
151426,856,3/2/2009,0.0,285,40.363475,-105.560025,True,2370.5447,52.0
151449,856,3/2/2009,0.0,35,40.363608,-105.560025,True,2371.5664,52.0
151456,856,3/2/2009,0.0,270,40.363341,-105.560025,True,2370.2002,52.0
151458,856,3/2/2009,0.0,165,40.363225,-105.560025,True,2368.7356,52.0
71220,881,3/3/2009,0.0,355,40.363458,-105.560025,True,2370.5447,52.0
71223,881,3/3/2009,0.0,195,40.363458,-105.560025,True,2370.5447,52.0
151550,856,3/4/2009,0.0,120,40.363475,-105.560025,True,2370.5447,52.0
151601,856,3/5/2009,0.0,45,40.363391,-105.560025,True,2370.2002,52.0
151619,856,3/6/2009,0.0,40,40.363558,-105.560025,True,2371.5664,52.0
151631,856,3/6/2009,0.0,100,40.363608,-105.560025,True,2371.5664,52.0
151673,856,3/7/2009,0.0,300,40.363533,-105.560025,True,2371.5664,52.0
151685,856,3/7/2009,0.0,155,40.363475,-105.560025,True,2370.5447,52.0
151692,856,3/7/2009,0.0,170,40.3635,-105.560025,True,2370.5447,52.0
151731,856,3/8/2009,0.0,115,40.36355,-105.560025,True,2371.5664,52.0
71291,881,3/9/2009,0.0,0,40.363691,-105.560025,True,2372.2947,52.0
151776,856,3/9/2009,0.0,165,40.363708,-105.560025,True,2372.593,52.0
151780,856,3/9/2009,0.0,20,40.363625,-105.560025,True,2372.2947,52.0
71307,881,3/10/2009,0.0,330,40.363516,-105.560025,True,2370.5447,52.0
